subject item word rt wordlength
21  1 supervised  1064 10
21  1 the   976  3
21  1 apprentice.  1704 11
21 13 The   986  3
21 13 conductor   777  9
21 13 who   873  3
21 13 the   681  3
21 13 choirmaster  1049 11
21 13 that  1025  4
21 13 the   841  3
21 13 worker   857  6
21 13 had   872  3
21 13 ignored  1025  7
21 13 during  1320  6
21 13 the   896  3
21 13 cleanup   649  7
21 13 had   705  3
21 13 hit   601  3
21 13 earlier_today   968 13
21 13 berated  1384  7
21 13 the   704  3
21 13 musician.   849  9
21  9 The   834  3
21  9 dancer   505  6
21  9 who   625  3
21  9 the   769  3
21  9 singer   761  6
21  9 that   897  4
21  9 the   865  3
21  9 bystander   793  9
21  9 had   513  3
21  9 admired   721  7
21  9 at  1065  2
21  9 the  1097  3
21  9 concert   849  7
21  9 had   945  3
21  9 hurt   777  4
21  9 yesterday   881  9
21  9 tipped  1041  6
21  9 the  1489  3
21  9 doorman.  2144  8
21  4 The   922  3
21  4 trader   617  6
21  4 who   641  3
21  4 the   353  3
21  4 computer   657  8
21  4 that   625  4
21  4 the   505  3
21  4 professor   561  9
21  4 had   625  3
21  4 hired   665  5
21  4 over   457  4
21  4 the   577  3
21  4 internet   817  8
21  4 annoyed   672  7
21  4 the   601  3
21  4 investor.   705  9
21 10 The   738  3
21 10 artist   665  6
21 10 who   609  3
21 10 the   737  3
21 10 computer   633  8
21 10 that   545  4
21 10 the   673  3
21 10 guard   481  5
21 10 had  1377  3
21 10 shouted_at   448 10
21 10 in   769  2
21 10 the   985  3
21 10 corridor   657  8
21 10 had   544  3
21 10 annoyed   601  7
21 10 all_day   689  7
21 10 instructed   897 10
21 10 the   657  3
21 10 newscaster.   833 11
21  7 The   538  3
21  7 pharmacist   473 10
21  7 who   609  3
21  7 the   537  3
21  7 optician   537  8
21  7 that   617  4
21  7 the   537  3
21  7 stranger   641  8
21  7 had   561  3
21  7 seen   529  4
21  7 in   537  2
21  7 the   545  3
21  7 shop   689  4
21  7 questioned  1529 10
21  7 the   464  3
21  7 customer.   801  9
21  5 The   378  3
21  5 painter   433  7
21  5 who   473  3
21  5 the   385  3
21  5 musician   457  8
21  5 that   593  4
21  5 the   489  3
21  5 father   729  6
21  5 had   601  3
21  5 missed   521  6
21  5 by   537  2
21  5 sheer  1041  5
21  5 accident   433  8
21  5 had   657  3
21  5 sheltered  1025  9
21  5 that_summer   904 11
21  5 cooked_for  1568 10
21  5 the   984  3
21  5 artist.  1249  7
21  3 The   362  3
21  3 worker   665  6
21  3 who   417  3
21  3 the   657  3
21  3 tenant   481  6
21  3 that   593  4
21  3 the   425  3
21  3 foreman   609  7
21  3 had   633  3
21  3 looked_for   520 10
21  3 in   497  2
21  3 the   473  3
21  3 basement   401  8
21  3 questioned   432 10
21  3 the  1065  3
21  3 shepherd.   921  9
21 12 The   962  3
21 12 son   449  3
21 12 who   489  3
21 12 the   593  3
21 12 loudspeaker   497 11
21 12 that   641  4
21 12 the   489  3
21 12 teacher   617  7
21 12 had   625  3
21 12 seen   625  4
21 12 at   553  2
21 12 the   489  3
21 12 station   585  7
21 12 visited   577  7
21 12 the   625  3
21 12 grandfather.   705 12
21  6 The   458  3
21  6 saxophonist   553 11
21  6 who   561  3
21  6 the   401  3
21  6 baton   553  5
21  6 that   649  4
21  6 the  1145  3
21  6 conductor   672  9
21  6 had   633  3
21  6 brought_along   688 13
21  6 to   817  2
21  6 the   705  3
21  6 rehearsal   713  9
21  6 had   577  3
21  6 distracted   784 10
21  6 last_evening   856 12
21  6 thanked   752  7
21  6 the   617  3
21  6 violinist.   753 10
21 15 The   449  3
21 15 cousin   433  6
21 15 who   401  3
21 15 the   505  3
21 15 brother   384  7
21 15 that   425  4
21 15 the   513  3
21 15 peasant   401  7
21 15 had   401  3
21 15 described   481  9
21 15 in   473  2
21 15 great   377  5
21 15 detail   393  6
21 15 hated   393  5
21 15 the  1113  3
21 15 uncle.   921  6
21  2 The   514  3
21  2 mother   473  6
21  2 who   537  3
21  2 the   529  3
21  2 gun   473  3
21  2 that   561  4
21  2 the   537  3
21  2 sister   568  6
21  2 had   521  3
21  2 found   585  5
21  2 in   489  2
21  2 the   649  3
21  2 room   513  4
21  2 had   561  3
21  2 frightened   649 10
21  2 today   625  5
21  2 greeted  1017  7
21  2 the   496  3
21  2 grandmother.   873 12
21 11 The   378  3
21 11 clerk   449  5
21 11 who   441  3
21 11 the   529  3
21 11 bureaucrat   745 10
21 11 that   361  4
21 11 the   537  3
21 11 visitor   681  7
21 11 had   465  3
21 11 forgotten_about   681 15
21 11 at   577  2
21 11 the   561  3
21 11 party   385  5
21 11 annoyed   577  7
21 11 the   585  3
21 11 neighbor.   689  9
21 16 The   378  3
21 16 painter   449  7
21 16 who   521  3
21 16 the   457  3
21 16 film   545  4
21 16 that   721  4
21 16 the   441  3
21 16 friend   465  6
21 16 had   465  3
21 16 liked   505  5
21 16 at  1065  2
21 16 the   441  3
21 16 festival   825  8
21 16 admired   593  7
21 16 the   649  3
21 16 poet.   793  5
21  8 The   410  3
21  8 cleaner  1441  7
21  8 who   417  3
21  8 the   609  3
21  8 ball   329  4
21  8 that   521  4
21  8 the   369  3
21  8 doctor   377  6
21  8 had   841  3
21  8 recognized   608 10
21  8 on   449  2
21  8 the   393  3
21  8 street   441  6
21  8 surprised   593  9
21  8 the   425  3
21  8 patient.   601  8
21 14 The   338  3
21 14 defence   505  7
21 14 who   377  3
21 14 the   369  3
21 14 knife   321  5
21 14 that   601  4
21 14 the   369  3
21 14 spy   593  3
21 14 had   321  3
21 14 looked_at   601  9
21 14 in   425  2
21 14 the   401  3
21 14 courtroom   609  9
21 14 had   665  3
21 14 surprised   457  9
21 14 yesterday   361  9
21 14 convinced  1016  9
21 14 the   496  3
21 14 judge.   553  6
22 16 The   330  3
22 16 painter   449  7
22 16 who   353  3
22 16 the   377  3
22 16 musician   328  8
22 16 that   336  4
22 16 the   329  3
22 16 friend   313  6
22 16 had   321  3
22 16 liked   329  5
22 16 at   313  2
22 16 the   321  3
22 16 festival   345  8
22 16 had   337  3
22 16 disturbed   345  9
22 16 that_day   337  8
22 16 admired   417  7
22 16 the   425  3
22 16 poet.   577  5
22  2 The   354  3
22  2 mother   337  6
22  2 who   329  3
22  2 the   321  3
22  2 daughter   337  8
22  2 that   337  4
22  2 the   337  3
22  2 sister   329  6
22  2 had   329  3
22  2 found   329  5
22  2 in   337  2
22  2 the   345  3
22  2 room   353  4
22  2 greeted   337  7
22  2 the   321  3
22  2 grandmother.   649 12
22 14 The   338  3
22 14 defence   345  7
22 14 who   329  3
22 14 the   353  3
22 14 prosecutor   345 10
22 14 that   329  4
22 14 the   321  3
22 14 spy   313  3
22 14 had   337  3
22 14 looked_at   377  9
22 14 in   369  2
22 14 the   337  3
22 14 courtroom   392  9
22 14 convinced   392  9
22 14 the   328  3
22 14 judge.   425  6
22  5 The   346  3
22  5 painter   337  7
22  5 who   417  3
22  5 the   321  3
22  5 hut   369  3
22  5 that   337  4
22  5 the   337  3
22  5 father   393  6
22  5 had   401  3
22  5 missed   401  6
22  5 by   353  2
22  5 sheer   433  5
22  5 accident   401  8
22  5 had   425  3
22  5 sheltered   417  9
22  5 that_summer   448 11
22  5 cooked_for   456 10
22  5 the   368  3
22  5 artist.   425  7
22 15 The   370  3
22 15 cousin   361  6
22 15 who   329  3
22 15 the   337  3
22 15 diamond   360  7
22 15 that   337  4
22 15 the   313  3
22 15 peasant   313  7
22 15 had   329  3
22 15 described   296  9
22 15 in   313  2
22 15 great   305  5
22 15 detail   321  6
22 15 hated   329  5
22 15 the   297  3
22 15 uncle.   449  6
22  3 The   338  3
22  3 worker   329  6
22  3 who   305  3
22  3 the   321  3
22  3 bucket   297  6
22  3 that   289  4
22  3 the   281  3
22  3 foreman   281  7
22  3 had   273  3
22  3 looked_for   273 10
22  3 in   313  2
22  3 the   297  3
22  3 basement   297  8
22  3 questioned   320 10
22  3 the   329  3
22  3 shepherd.   329  9
22 12 The   354  3
22 12 son   362  3
22 12 who   329  3
22 12 the   305  3
22 12 father   313  6
22 12 that   393  4
22 12 the   321  3
22 12 teacher   329  7
22 12 had   329  3
22 12 seen   329  4
22 12 at   337  2
22 12 the   289  3
22 12 station   353  7
22 12 had   345  3
22 12 disturbed   345  9
22 12 today   361  5
22 12 visited   361  7
22 12 the   337  3
22 12 grandfather.   401 12
22 10 The   274  3
22 10 artist   265  6
22 10 who   273  3
22 10 the   289  3
22 10 sportsman   273  9
22 10 that   265  4
22 10 the   297  3
22 10 guard   289  5
22 10 had   273  3
22 10 shouted_at   305 10
22 10 in   313  2
22 10 the   313  3
22 10 corridor   361  8
22 10 instructed   328 10
22 10 the   289  3
22 10 newscaster.   313 11
22  6 The   354  3
22  6 saxophonist   353 11
22  6 who   345  3
22  6 the   329  3
22  6 trumpeter   313  9
22  6 that   329  4
22  6 the   313  3
22  6 conductor   337  9
22  6 had   336  3
22  6 brought_along   353 13
22  6 to   336  2
22  6 the   321  3
22  6 rehearsal   337  9
22  6 thanked   337  7
22  6 the   297  3
22  6 violinist.   329 10
22  4 The   402  3
22  4 trader   561  6
22  4 who   305  3
22  4 the   329  3
22  4 businessman   329 11
22  4 that   345  4
22  4 the   297  3
22  4 professor   609  9
22  4 had   369  3
22  4 hired   345  5
22  4 over   353  4
22  4 the   337  3
22  4 internet   681  8
22  4 had   313  3
22  4 confused   337  8
22  4 today   329  5
22  4 annoyed   369  7
22  4 the   401  3
22  4 investor.   401  9
22  1 The   314  3
22  1 carpenter   305  9
22  1 who   297  3
22  1 the   297  3
22  1 pillar   297  6
22  1 that   297  4
22  1 the   281  3
22  1 peasant   297  7
22  1 had   313  3
22  1 carried   305  7
22  1 to   345  2
22  1 the   296  3
22  1 bus-stop   305  8
22  1 had   329  3
22  1 hurt   313  4
22  1 yesterday   313  9
22  1 supervised   344 10
22  1 the   297  3
22  1 apprentice.   393 11
22  7 The   290  3
22  7 pharmacist   313 10
22  7 who   305  3
22  7 the   281  3
22  7 button   289  6
22  7 that   281  4
22  7 the   305  3
22  7 stranger   297  8
22  7 had   281  3
22  7 seen   281  4
22  7 in   289  2
22  7 the   257  3
22  7 shop   265  4
22  7 questioned   273 10
22  7 the   305  3
22  7 customer.   433  9
22  9 The   354  3
22  9 dancer   321  6
22  9 who   313  3
22  9 the   321  3
22  9 shoe   289  4
22  9 that   305  4
22  9 the   313  3
22  9 bystander   287  9
22  9 had   297  3
22  9 admired   313  7
22  9 at   289  2
22  9 the   313  3
22  9 concert   305  7
22  9 had   337  3
22  9 hurt   305  4
22  9 yesterday   305  9
22  9 tipped   313  6
22  9 the   345  3
22  9 doorman.   321  8
22 11 The   338  3
22 11 clerk   305  5
22 11 who   329  3
22 11 the   289  3
22 11 walking_stick   321 13
22 11 that   289  4
22 11 the   313  3
22 11 visitor   305  7
22 11 had   313  3
22 11 forgotten_about   328 15
22 11 at   313  2
22 11 the   281  3
22 11 party   329  5
22 11 annoyed   305  7
22 11 the   321  3
22 11 neighbor.   329  9
22  8 The   330  3
22  8 cleaner   297  7
22  8 who   273  3
22  8 the   329  3
22  8 janitor   305  7
22  8 that   297  4
22  8 the   305  3
22  8 doctor   289  6
22  8 had   297  3
22  8 recognized   329 10
22  8 on   321  2
22  8 the   289  3
22  8 street   313  6
22  8 had   321  3
22  8 hurt   297  4
22  8 last_week   329  9
22  8 surprised   321  9
22  8 the   297  3
22  8 patient.   329  8
22 13 The   314  3
22 13 conductor   345  9
22 13 who   289  3
22 13 the   273  3
22 13 sponge   305  6
22 13 that   289  4
22 13 the   289  3
22 13 worker   305  6
22 13 had   297  3
22 13 ignored   313  7
22 13 during   297  6
22 13 the   297  3
22 13 cleanup   297  7
22 13 had   313  3
22 13 hit   321  3
22 13 earlier_today   337 13
22 13 berated   320  7
22 13 the   305  3
22 13 musician.   321  9
23  3 The   474  3
23  3 worker   441  6
23  3 who   489  3
23  3 the   409  3
23  3 tenant   545  6
23  3 that   505  4
23  3 the   761  3
23  3 foreman   913  7
23  3 had   553  3
23  3 looked_for   489 10
23  3 in   481  2
23  3 the   473  3
23  3 basement   441  8
23  3 had   440  3
23  3 injured   455  7
23  3 this_morning   480 12
23  3 questioned   511 10
23  3 the   665  3
23  3 shepherd.   593  9
23 12 The   530  3
23 12 son   442  3
23 12 who   393  3
23 12 the   585  3
23 12 loudspeaker   577 11
23 12 that  1369  4
23 12 the   497  3
23 12 teacher   617  7
23 12 had   489  3
23 12 seen   465  4
23 12 at   513  2
23 12 the   321  3
23 12 station   513  7
23 12 had   449  3
23 12 disturbed   536  9
23 12 today   505  5
23 12 visited   521  7
23 12 the   456  3
23 12 grandfather.  1281 12
23  1 The   490  3
23  1 carpenter   417  9
23  1 who   457  3
23  1 the   425  3
23  1 craftsman   433  9
23  1 that  1401  4
23  1 the   456  3
23  1 peasant   425  7
23  1 had   681  3
23  1 carried   425  7
23  1 to   489  2
23  1 the   448  3
23  1 bus-stop   449  8
23  1 supervised   616 10
23  1 the   585  3
23  1 apprentice.   673 11
23  5 The   378  3
23  5 painter   473  7
23  5 who   441  3
23  5 the   481  3
23  5 musician   472  8
23  5 that   617  4
23  5 the   433  3
23  5 father   497  6
23  5 had   553  3
23  5 missed   553  6
23  5 by   641  2
23  5 sheer   441  5
23  5 accident   561  8
23  5 cooked_for   544 10
23  5 the   361  3
23  5 artist.   481  7
23 16 The   522  3
23 16 painter   449  7
23 16 who   449  3
23 16 the   473  3
23 16 film   417  4
23 16 that  1593  4
23 16 the   416  3
23 16 friend   473  6
23 16 had   577  3
23 16 liked   513  5
23 16 at   553  2
23 16 the   481  3
23 16 festival   481  8
23 16 had   609  3
23 16 disturbed   456  9
23 16 that_day   520  8
23 16 admired   593  7
23 16 the   473  3
23 16 poet.   593  5
23  9 The   434  3
23  9 dancer   433  6
23  9 who   473  3
23  9 the   457  3
23  9 singer   481  6
23  9 that   377  4
23  9 the   945  3
23  9 bystander   761  9
23  9 had   489  3
23  9 admired   425  7
23  9 at   473  2
23  9 the   377  3
23  9 concert   433  7
23  9 tipped   593  6
23  9 the   409  3
23  9 doorman.   497  8
23 11 The   434  3
23 11 clerk   473  5
23 11 who   441  3
23 11 the   425  3
23 11 bureaucrat   505 10
23 11 that   761  4
23 11 the   441  3
23 11 visitor   529  7
23 11 had   545  3
23 11 forgotten_about   960 15
23 11 at  1033  2
23 11 the   513  3
23 11 party   537  5
23 11 had   529  3
23 11 helped   497  6
23 11 that_afternoon   568 14
23 11 annoyed   792  7
23 11 the   393  3
23 11 neighbor.   329  9
23 10 The   514  3
23 10 artist   513  6
23 10 who   505  3
23 10 the   529  3
23 10 computer   425  8
23 10 that   425  4
23 10 the   657  3
23 10 guard   481  5
23 10 had  1729  3
23 10 shouted_at   480 10
23 10 in  2169  2
23 10 the   361  3
23 10 corridor   401  8
23 10 instructed   521 10
23 10 the   417  3
23 10 newscaster.   553 11
23 13 The   402  3
23 13 conductor   409  9
23 13 who   729  3
23 13 the   385  3
23 13 choirmaster   345 11
23 13 that  1352  4
23 13 the   473  3
23 13 worker   625  6
23 13 had   449  3
23 13 ignored   433  7
23 13 during   441  6
23 13 the   409  3
23 13 cleanup   409  7
23 13 berated   825  7
23 13 the   489  3
23 13 musician.  1009  9
23 15 The   458  3
23 15 cousin   553  6
23 15 who   489  3
23 15 the   585  3
23 15 brother   465  7
23 15 that   865  4
23 15 the   417  3
23 15 peasant   441  7
23 15 had   505  3
23 15 described   449  9
23 15 in   473  2
23 15 great   433  5
23 15 detail   464  6
23 15 had   409  3
23 15 pleased   473  7
23 15 that_morning   392 12
23 15 hated   447  5
23 15 the   417  3
23 15 uncle.   593  6
23 14 The   458  3
23 14 defence   417  7
23 14 who   473  3
23 14 the   441  3
23 14 knife   393  5
23 14 that   505  4
23 14 the  1161  3
23 14 spy   505  3
23 14 had   473  3
23 14 looked_at   729  9
23 14 in   369  2
23 14 the   465  3
23 14 courtroom   441  9
23 14 convinced   880  9
23 14 the   609  3
23 14 judge.   769  6
23  8 The   386  3
23  8 cleaner   425  7
23  8 who   361  3
23  8 the   473  3
23  8 ball   417  4
23  8 that   737  4
23  8 the   353  3
23  8 doctor   553  6
23  8 had   529  3
23  8 recognized   697 10
23  8 on   561  2
23  8 the   441  3
23  8 street   433  6
23  8 had   449  3
23  8 hurt   417  4
23  8 last_week   665  9
23  8 surprised   384  9
23  8 the   425  3
23  8 patient.   393  8
23  7 The   394  3
23  7 pharmacist   425 10
23  7 who   441  3
23  7 the   409  3
23  7 optician   409  8
23  7 that   449  4
23  7 the   457  3
23  7 stranger   385  8
23  7 had   409  3
23  7 seen   425  4
23  7 in   392  2
23  7 the   337  3
23  7 shop   321  4
23  7 had   393  3
23  7 troubled   441  8
23  7 this_afternoon   704 14
23  7 questioned   560 10
23  7 the   409  3
23  7 customer.   449  9
23  2 The   338  3
23  2 mother   433  6
23  2 who   401  3
23  2 the   361  3
23  2 gun   457  3
23  2 that   681  4
23  2 the   417  3
23  2 sister   417  6
23  2 had   425  3
23  2 found   513  5
23  2 in   417  2
23  2 the   433  3
23  2 room   409  4
23  2 greeted   417  7
23  2 the   393  3
23  2 grandmother.   473 12
23  4 The   362  3
23  4 trader   369  6
23  4 who   401  3
23  4 the   369  3
23  4 computer   368  8
23  4 that   409  4
23  4 the   489  3
23  4 professor   345  9
23  4 had   385  3
23  4 hired   393  5
23  4 over   385  4
23  4 the   393  3
23  4 internet   400  8
23  4 had   369  3
23  4 confused   417  8
23  4 today   457  5
23  4 annoyed  1592  7
23  4 the   424  3
23  4 investor.   377  9
23  6 The   394  3
23  6 saxophonist   377 11
23  6 who   409  3
23  6 the   401  3
23  6 baton   345  5
23  6 that   409  4
23  6 the   393  3
23  6 conductor   329  9
23  6 had   400  3
23  6 brought_along   368 13
23  6 to   545  2
23  6 the   817  3
23  6 rehearsal   401  9
23  6 thanked   401  7
23  6 the   361  3
23  6 violinist.   329 10
24  9 The   458  3
24  9 dancer   521  6
24  9 who   529  3
24  9 the   433  3
24  9 shoe  1072  4
24  9 that   561  4
24  9 the   537  3
24  9 bystander   649  9
24  9 had   649  3
24  9 admired  1913  7
24  9 at   409  2
24  9 the   449  3
24  9 concert   657  7
24  9 tipped  1121  6
24  9 the   449  3
24  9 doorman.   505  8
24  7 The   458  3
24  7 pharmacist   697 10
24  7 who   497  3
24  7 the   465  3
24  7 button   673  6
24  7 that  1673  4
24  7 the   952  3
24  7 stranger  1065  8
24  7 had   760  3
24  7 seen  1417  4
24  7 in   769  2
24  7 the   489  3
24  7 shop   745  4
24  7 had   641  3
24  7 troubled   945  8
24  7 this_afternoon  1688 14
24  7 questioned  1192 10
24  7 the   480  3
24  7 customer.   681  9
24  3 The   890  3
24  3 worker   753  6
24  3 who  1329  3
24  3 the   593  3
24  3 bucket   817  6
24  3 that  2809  4
24  3 the   881  3
24  3 foreman   817  7
24  3 had  1249  3
24  3 looked_for  1175 10
24  3 in   752  2
24  3 the   841  3
24  3 basement   761  8
24  3 had  1104  3
24  3 injured  1193  7
24  3 this_morning  1432 12
24  3 questioned  1184 10
