sub,itemType,item,cond,pos,posW,ansKey,rt,isCorrect,relabelpos,CL ,CUE
52,e5,20,c,1,侦查系统,-,626,1,2,noCL,CUE
48,e5,20,c,1,侦查系统,-,658,1,2,noCL,CUE
24,e5,20,c,1,侦查系统,-,768,1,2,noCL,CUE
4,e5,20,c,1,侦查系统,-,924,1,2,noCL,CUE
32,e5,20,c,1,侦查系统,-,944,1,2,noCL,CUE
36,e5,20,c,1,侦查系统,-,948,1,2,noCL,CUE
28,e5,20,c,1,侦查系统,-,1200,1,2,noCL,CUE
44,e5,20,c,1,侦查系统,-,2265,1,2,noCL,CUE
19,e5,21,c,1,无线讯号,-,266,1,2,noCL,CUE
59,e5,21,c,1,无线讯号,-,270,1,2,noCL,CUE
3,e5,21,c,1,无线讯号,-,314,1,2,noCL,CUE
35,e5,21,c,1,无线讯号,-,386,1,2,noCL,CUE
23,e5,21,c,1,无线讯号,-,394,1,2,noCL,CUE
15,e5,21,c,1,无线讯号,-,422,1,2,noCL,CUE
55,e5,21,c,1,无线讯号,-,449,1,2,noCL,CUE
39,e5,21,c,1,无线讯号,-,519,1,2,noCL,CUE
43,e5,21,c,1,无线讯号,-,530,2,2,noCL,CUE
47,e5,21,c,1,无线讯号,-,598,1,2,noCL,CUE
7,e5,21,c,1,无线讯号,-,635,1,2,noCL,CUE
31,e5,21,c,1,无线讯号,-,807,1,2,noCL,CUE
51,e5,21,c,1,无线讯号,-,925,1,2,noCL,CUE
27,e5,21,c,1,无线讯号,-,1072,1,2,noCL,CUE
30,e5,22,c,1,水草,-,205,1,2,noCL,CUE
18,e5,22,c,1,水草,-,231,1,2,noCL,CUE
22,e5,22,c,1,水草,-,239,1,2,noCL,CUE
2,e5,22,c,1,水草,-,254,1,2,noCL,CUE
58,e5,22,c,1,水草,-,277,1,2,noCL,CUE
42,e5,22,c,1,水草,-,303,1,2,noCL,CUE
34,e5,22,c,1,水草,-,313,1,2,noCL,CUE
14,e5,22,c,1,水草,-,333,1,2,noCL,CUE
38,e5,22,c,1,水草,-,343,1,2,noCL,CUE
10,e5,22,c,1,水草,-,388,1,2,noCL,CUE
26,e5,22,c,1,水草,-,395,1,2,noCL,CUE
6,e5,22,c,1,水草,-,403,1,2,noCL,CUE
50,e5,22,c,1,水草,-,435,1,2,noCL,CUE
46,e5,22,c,1,水草,-,598,1,2,noCL,CUE
54,e5,22,c,1,水草,-,681,1,2,noCL,CUE
29,e5,23,c,1,税法,-,211,2,2,noCL,CUE
49,e5,23,c,1,税法,-,247,1,2,noCL,CUE
13,e5,23,c,1,税法,-,268,1,2,noCL,CUE
41,e5,23,c,1,税法,-,277,2,2,noCL,CUE
5,e5,23,c,1,税法,-,318,1,2,noCL,CUE
45,e5,23,c,1,税法,-,335,1,2,noCL,CUE
53,e5,23,c,1,税法,-,384,1,2,noCL,CUE
37,e5,23,c,1,税法,-,410,1,2,noCL,CUE
21,e5,23,c,1,税法,-,499,1,2,noCL,CUE
17,e5,23,c,1,税法,-,530,1,2,noCL,CUE
57,e5,23,c,1,税法,-,667,1,2,noCL,CUE
33,e5,23,c,1,税法,-,933,1,2,noCL,CUE
25,e5,23,c,1,税法,-,1147,1,2,noCL,CUE
9,e5,23,c,1,税法,-,1624,1,2,noCL,CUE
40,e5,24,c,1,皮球,-,249,1,2,noCL,CUE
16,e5,24,c,1,皮球,-,250,1,2,noCL,CUE
4,e5,24,c,1,皮球,-,277,1,2,noCL,CUE
56,e5,24,c,1,皮球,-,308,2,2,noCL,CUE
20,e5,24,c,1,皮球,-,362,1,2,noCL,CUE
12,e5,24,c,1,皮球,-,372,1,2,noCL,CUE
36,e5,24,c,1,皮球,-,394,1,2,noCL,CUE
60,e5,24,c,1,皮球,-,425,2,2,noCL,CUE
8,e5,24,c,1,皮球,-,431,1,2,noCL,CUE
28,e5,24,c,1,皮球,-,468,1,2,noCL,CUE
52,e5,24,c,1,皮球,-,601,1,2,noCL,CUE
24,e5,24,c,1,皮球,-,618,1,2,noCL,CUE
32,e5,24,c,1,皮球,-,625,1,2,noCL,CUE
48,e5,24,c,1,皮球,-,667,1,2,noCL,CUE
44,e5,24,c,1,皮球,-,1668,1,2,noCL,CUE
20,e5,1,d,1,被,-,232,1,1,CL,CUE
40,e5,1,d,1,被,-,243,1,1,CL,CUE
4,e5,1,d,1,被,-,293,1,1,CL,CUE
56,e5,1,d,1,被,-,325,1,1,CL,CUE
16,e5,1,d,1,被,-,337,1,1,CL,CUE
60,e5,1,d,1,被,-,341,1,1,CL,CUE
12,e5,1,d,1,被,-,350,1,1,CL,CUE
8,e5,1,d,1,被,-,368,1,1,CL,CUE
48,e5,1,d,1,被,-,376,1,1,CL,CUE
32,e5,1,d,1,被,-,443,1,1,CL,CUE
36,e5,1,d,1,被,-,459,1,1,CL,CUE
44,e5,1,d,1,被,-,512,1,1,CL,CUE
52,e5,1,d,1,被,-,554,1,1,CL,CUE
28,e5,1,d,1,被,-,766,1,1,CL,CUE
24,e5,1,d,1,被,-,773,1,1,CL,CUE
23,e5,2,d,1,被,-,230,1,1,CL,CUE
43,e5,2,d,1,被,-,261,1,1,CL,CUE
35,e5,2,d,1,被,-,263,1,1,CL,CUE
59,e5,2,d,1,被,-,283,1,1,CL,CUE
15,e5,2,d,1,被,-,317,1,1,CL,CUE
27,e5,2,d,1,被,-,383,1,1,CL,CUE
55,e5,2,d,1,被,-,444,1,1,CL,CUE
7,e5,2,d,1,被,-,469,1,1,CL,CUE
39,e5,2,d,1,被,-,498,1,1,CL,CUE
51,e5,2,d,1,被,-,504,1,1,CL,CUE
47,e5,2,d,1,被,-,564,1,1,CL,CUE
31,e5,2,d,1,被,-,579,1,1,CL,CUE
19,e5,2,d,1,被,-,735,1,1,CL,CUE
3,e5,2,d,1,被,-,2008,1,1,CL,CUE
2,e5,3,d,1,被,-,203,1,1,CL,CUE
30,e5,3,d,1,被,-,258,1,1,CL,CUE
18,e5,3,d,1,被,-,338,1,1,CL,CUE
42,e5,3,d,1,被,-,338,1,1,CL,CUE
34,e5,3,d,1,被,-,347,1,1,CL,CUE
14,e5,3,d,1,被,-,363,1,1,CL,CUE
54,e5,3,d,1,被,-,365,1,1,CL,CUE
10,e5,3,d,1,被,-,402,1,1,CL,CUE
46,e5,3,d,1,被,-,409,1,1,CL,CUE
6,e5,3,d,1,被,-,431,1,1,CL,CUE
50,e5,3,d,1,被,-,453,1,1,CL,CUE
38,e5,3,d,1,被,-,454,1,1,CL,CUE
58,e5,3,d,1,被,-,457,1,1,CL,CUE
22,e5,3,d,1,被,-,619,1,1,CL,CUE
26,e5,3,d,1,被,-,1096,1,1,CL,CUE
29,e5,4,d,1,被,-,207,1,1,CL,CUE
45,e5,4,d,1,被,-,247,1,1,CL,CUE
13,e5,4,d,1,被,-,269,1,1,CL,CUE
21,e5,4,d,1,被,-,296,1,1,CL,CUE
5,e5,4,d,1,被,-,310,1,1,CL,CUE
53,e5,4,d,1,被,-,318,1,1,CL,CUE
37,e5,4,d,1,被,-,341,1,1,CL,CUE
41,e5,4,d,1,被,-,375,1,1,CL,CUE
33,e5,4,d,1,被,-,445,1,1,CL,CUE
57,e5,4,d,1,被,-,473,1,1,CL,CUE
9,e5,4,d,1,被,-,494,1,1,CL,CUE
17,e5,4,d,1,被,-,516,1,1,CL,CUE
25,e5,4,d,1,被,-,555,1,1,CL,CUE
49,e5,4,d,1,被,-,614,1,1,CL,CUE
40,e5,5,d,1,被,-,202,1,1,CL,CUE
48,e5,5,d,1,被,-,228,1,1,CL,CUE
56,e5,5,d,1,被,-,254,1,1,CL,CUE
16,e5,5,d,1,被,-,282,1,1,CL,CUE
4,e5,5,d,1,被,-,320,1,1,CL,CUE
20,e5,5,d,1,被,-,367,1,1,CL,CUE
12,e5,5,d,1,被,-,368,1,1,CL,CUE
36,e5,5,d,1,被,-,390,1,1,CL,CUE
8,e5,5,d,1,被,-,454,1,1,CL,CUE
52,e5,5,d,1,被,-,490,1,1,CL,CUE
24,e5,5,d,1,被,-,517,1,1,CL,CUE
28,e5,5,d,1,被,-,722,1,1,CL,CUE
44,e5,5,d,1,被,-,741,1,1,CL,CUE
32,e5,5,d,1,被,-,845,1,1,CL,CUE
60,e5,5,d,1,被,-,926,2,1,CL,CUE
47,e5,6,d,1,被,-,199,1,1,CL,CUE
19,e5,6,d,1,被,-,240,1,1,CL,CUE
43,e5,6,d,1,被,-,296,1,1,CL,CUE
15,e5,6,d,1,被,-,299,1,1,CL,CUE
23,e5,6,d,1,被,-,342,1,1,CL,CUE
59,e5,6,d,1,被,-,358,1,1,CL,CUE
55,e5,6,d,1,被,-,363,1,1,CL,CUE
35,e5,6,d,1,被,-,383,1,1,CL,CUE
27,e5,6,d,1,被,-,391,1,1,CL,CUE
7,e5,6,d,1,被,-,488,1,1,CL,CUE
39,e5,6,d,1,被,-,502,1,1,CL,CUE
3,e5,6,d,1,被,-,654,1,1,CL,CUE
31,e5,6,d,1,被,-,669,1,1,CL,CUE
51,e5,6,d,1,被,-,762,1,1,CL,CUE
18,e5,7,d,1,被,-,262,2,1,CL,CUE
22,e5,7,d,1,被,-,266,1,1,CL,CUE
26,e5,7,d,1,被,-,281,1,1,CL,CUE
2,e5,7,d,1,被,-,288,1,1,CL,CUE
14,e5,7,d,1,被,-,305,1,1,CL,CUE
30,e5,7,d,1,被,-,308,1,1,CL,CUE
6,e5,7,d,1,被,-,370,1,1,CL,CUE
42,e5,7,d,1,被,-,380,1,1,CL,CUE
54,e5,7,d,1,被,-,388,1,1,CL,CUE
50,e5,7,d,1,被,-,395,1,1,CL,CUE
34,e5,7,d,1,被,-,408,1,1,CL,CUE
58,e5,7,d,1,被,-,413,1,1,CL,CUE
46,e5,7,d,1,被,-,434,1,1,CL,CUE
38,e5,7,d,1,被,-,451,1,1,CL,CUE
10,e5,7,d,1,被,-,741,1,1,CL,CUE
29,e5,8,d,1,被,-,201,1,1,CL,CUE
13,e5,8,d,1,被,-,252,1,1,CL,CUE
41,e5,8,d,1,被,-,271,1,1,CL,CUE
49,e5,8,d,1,被,-,276,1,1,CL,CUE
45,e5,8,d,1,被,-,277,1,1,CL,CUE
5,e5,8,d,1,被,-,345,1,1,CL,CUE
33,e5,8,d,1,被,-,412,1,1,CL,CUE
21,e5,8,d,1,被,-,470,1,1,CL,CUE
9,e5,8,d,1,被,-,475,1,1,CL,CUE
37,e5,8,d,1,被,-,606,1,1,CL,CUE
17,e5,8,d,1,被,-,629,1,1,CL,CUE
25,e5,8,d,1,被,-,661,1,1,CL,CUE
57,e5,8,d,1,被,-,689,1,1,CL,CUE
53,e5,8,d,1,被,-,766,1,1,CL,CUE
40,e5,9,d,1,被,-,187,1,1,CL,CUE
16,e5,9,d,1,被,-,193,1,1,CL,CUE
56,e5,9,d,1,被,-,268,1,1,CL,CUE
4,e5,9,d,1,被,-,274,1,1,CL,CUE
60,e5,9,d,1,被,-,301,1,1,CL,CUE
48,e5,9,d,1,被,-,358,1,1,CL,CUE
20,e5,9,d,1,被,-,370,1,1,CL,CUE
36,e5,9,d,1,被,-,404,1,1,CL,CUE
12,e5,9,d,1,被,-,405,1,1,CL,CUE
8,e5,9,d,1,被,-,406,1,1,CL,CUE
28,e5,9,d,1,被,-,406,1,1,CL,CUE
52,e5,9,d,1,被,-,473,1,1,CL,CUE
44,e5,9,d,1,被,-,660,1,1,CL,CUE
24,e5,9,d,1,被,-,991,1,1,CL,CUE
32,e5,9,d,1,被,-,1306,1,1,CL,CUE
59,e5,10,d,1,被,-,222,1,1,CL,CUE
19,e5,10,d,1,被,-,257,1,1,CL,CUE
23,e5,10,d,1,被,-,273,1,1,CL,CUE
35,e5,10,d,1,被,-,290,1,1,CL,CUE
43,e5,10,d,1,被,-,351,1,1,CL,CUE
15,e5,10,d,1,被,-,393,1,1,CL,CUE
39,e5,10,d,1,被,-,413,2,1,CL,CUE
47,e5,10,d,1,被,-,460,2,1,CL,CUE
27,e5,10,d,1,被,-,465,1,1,CL,CUE
31,e5,10,d,1,被,-,565,1,1,CL,CUE
7,e5,10,d,1,被,-,582,1,1,CL,CUE
3,e5,10,d,1,被,-,593,2,1,CL,CUE
51,e5,10,d,1,被,-,707,1,1,CL,CUE
55,e5,10,d,1,被,-,1157,1,1,CL,CUE
22,e5,11,d,1,被,-,195,2,1,CL,CUE
2,e5,11,d,1,被,-,233,2,1,CL,CUE
26,e5,11,d,1,被,-,250,1,1,CL,CUE
58,e5,11,d,1,被,-,259,2,1,CL,CUE
18,e5,11,d,1,被,-,296,2,1,CL,CUE
30,e5,11,d,1,被,-,306,2,1,CL,CUE
14,e5,11,d,1,被,-,331,1,1,CL,CUE
54,e5,11,d,1,被,-,344,2,1,CL,CUE
34,e5,11,d,1,被,-,371,1,1,CL,CUE
6,e5,11,d,1,被,-,395,1,1,CL,CUE
42,e5,11,d,1,被,-,430,1,1,CL,CUE
46,e5,11,d,1,被,-,454,2,1,CL,CUE
50,e5,11,d,1,被,-,682,1,1,CL,CUE
10,e5,11,d,1,被,-,687,2,1,CL,CUE
38,e5,11,d,1,被,-,875,2,1,CL,CUE
29,e5,12,d,1,被,-,219,1,1,CL,CUE
49,e5,12,d,1,被,-,297,1,1,CL,CUE
13,e5,12,d,1,被,-,320,2,1,CL,CUE
5,e5,12,d,1,被,-,321,1,1,CL,CUE
53,e5,12,d,1,被,-,336,1,1,CL,CUE
45,e5,12,d,1,被,-,368,1,1,CL,CUE
41,e5,12,d,1,被,-,373,1,1,CL,CUE
57,e5,12,d,1,被,-,390,1,1,CL,CUE
21,e5,12,d,1,被,-,423,1,1,CL,CUE
9,e5,12,d,1,被,-,533,1,1,CL,CUE
37,e5,12,d,1,被,-,537,1,1,CL,CUE
17,e5,12,d,1,被,-,674,1,1,CL,CUE
25,e5,12,d,1,被,-,689,1,1,CL,CUE
33,e5,12,d,1,被,-,1270,1,1,CL,CUE
40,e5,13,d,1,被,-,207,1,1,CL,CUE
20,e5,13,d,1,被,-,219,1,1,CL,CUE
56,e5,13,d,1,被,-,223,1,1,CL,CUE
48,e5,13,d,1,被,-,236,1,1,CL,CUE
4,e5,13,d,1,被,-,270,1,1,CL,CUE
16,e5,13,d,1,被,-,368,2,1,CL,CUE
12,e5,13,d,1,被,-,387,1,1,CL,CUE
28,e5,13,d,1,被,-,387,1,1,CL,CUE
36,e5,13,d,1,被,-,405,1,1,CL,CUE
60,e5,13,d,1,被,-,427,1,1,CL,CUE
52,e5,13,d,1,被,-,462,1,1,CL,CUE
32,e5,13,d,1,被,-,600,1,1,CL,CUE
8,e5,13,d,1,被,-,614,1,1,CL,CUE
44,e5,13,d,1,被,-,729,1,1,CL,CUE
24,e5,13,d,1,被,-,1127,1,1,CL,CUE
59,e5,14,d,1,被,-,251,1,1,CL,CUE
19,e5,14,d,1,被,-,258,1,1,CL,CUE
43,e5,14,d,1,被,-,305,1,1,CL,CUE
51,e5,14,d,1,被,-,327,1,1,CL,CUE
15,e5,14,d,1,被,-,386,1,1,CL,CUE
3,e5,14,d,1,被,-,419,1,1,CL,CUE
35,e5,14,d,1,被,-,419,1,1,CL,CUE
7,e5,14,d,1,被,-,420,1,1,CL,CUE
39,e5,14,d,1,被,-,439,1,1,CL,CUE
23,e5,14,d,1,被,-,487,1,1,CL,CUE
55,e5,14,d,1,被,-,530,1,1,CL,CUE
27,e5,14,d,1,被,-,619,1,1,CL,CUE
47,e5,14,d,1,被,-,748,1,1,CL,CUE
31,e5,14,d,1,被,-,901,1,1,CL,CUE
30,e5,15,d,1,被,-,256,1,1,CL,CUE
14,e5,15,d,1,被,-,304,1,1,CL,CUE
2,e5,15,d,1,被,-,334,1,1,CL,CUE
22,e5,15,d,1,被,-,337,1,1,CL,CUE
46,e5,15,d,1,被,-,391,1,1,CL,CUE
6,e5,15,d,1,被,-,394,1,1,CL,CUE
38,e5,15,d,1,被,-,403,1,1,CL,CUE
42,e5,15,d,1,被,-,428,1,1,CL,CUE
10,e5,15,d,1,被,-,459,1,1,CL,CUE
26,e5,15,d,1,被,-,485,1,1,CL,CUE
54,e5,15,d,1,被,-,495,1,1,CL,CUE
18,e5,15,d,1,被,-,623,1,1,CL,CUE
50,e5,15,d,1,被,-,625,1,1,CL,CUE
58,e5,15,d,1,被,-,631,1,1,CL,CUE
34,e5,15,d,1,被,-,1025,1,1,CL,CUE
29,e5,16,d,1,被,-,231,1,1,CL,CUE
45,e5,16,d,1,被,-,262,1,1,CL,CUE
53,e5,16,d,1,被,-,265,1,1,CL,CUE
41,e5,16,d,1,被,-,279,1,1,CL,CUE
13,e5,16,d,1,被,-,306,1,1,CL,CUE
5,e5,16,d,1,被,-,329,1,1,CL,CUE
25,e5,16,d,1,被,-,380,2,1,CL,CUE
57,e5,16,d,1,被,-,427,1,1,CL,CUE
21,e5,16,d,1,被,-,429,1,1,CL,CUE
49,e5,16,d,1,被,-,483,1,1,CL,CUE
17,e5,16,d,1,被,-,497,1,1,CL,CUE
9,e5,16,d,1,被,-,503,1,1,CL,CUE
37,e5,16,d,1,被,-,545,1,1,CL,CUE
33,e5,16,d,1,被,-,604,1,1,CL,CUE
40,e5,17,d,1,被,-,203,1,1,CL,CUE
48,e5,17,d,1,被,-,221,1,1,CL,CUE
56,e5,17,d,1,被,-,238,1,1,CL,CUE
20,e5,17,d,1,被,-,284,1,1,CL,CUE
60,e5,17,d,1,被,-,318,2,1,CL,CUE
12,e5,17,d,1,被,-,335,1,1,CL,CUE
16,e5,17,d,1,被,-,392,1,1,CL,CUE
28,e5,17,d,1,被,-,409,1,1,CL,CUE
32,e5,17,d,1,被,-,428,1,1,CL,CUE
4,e5,17,d,1,被,-,431,1,1,CL,CUE
8,e5,17,d,1,被,-,436,1,1,CL,CUE
52,e5,17,d,1,被,-,449,1,1,CL,CUE
36,e5,17,d,1,被,-,576,1,1,CL,CUE
24,e5,17,d,1,被,-,692,1,1,CL,CUE
44,e5,17,d,1,被,-,831,1,1,CL,CUE
35,e5,18,d,1,被,-,200,2,1,CL,CUE
47,e5,18,d,1,被,-,256,2,1,CL,CUE
19,e5,18,d,1,被,-,282,2,1,CL,CUE
27,e5,18,d,1,被,-,312,1,1,CL,CUE
59,e5,18,d,1,被,-,359,1,1,CL,CUE
55,e5,18,d,1,被,-,362,1,1,CL,CUE
7,e5,18,d,1,被,-,390,1,1,CL,CUE
15,e5,18,d,1,被,-,395,1,1,CL,CUE
51,e5,18,d,1,被,-,398,1,1,CL,CUE
3,e5,18,d,1,被,-,412,1,1,CL,CUE
23,e5,18,d,1,被,-,470,2,1,CL,CUE
39,e5,18,d,1,被,-,558,1,1,CL,CUE
43,e5,18,d,1,被,-,672,1,1,CL,CUE
31,e5,18,d,1,被,-,938,1,1,CL,CUE
30,e5,19,d,1,被,-,205,1,1,CL,CUE
2,e5,19,d,1,被,-,238,1,1,CL,CUE
18,e5,19,d,1,被,-,254,1,1,CL,CUE
22,e5,19,d,1,被,-,262,1,1,CL,CUE
26,e5,19,d,1,被,-,277,1,1,CL,CUE
14,e5,19,d,1,被,-,368,1,1,CL,CUE
38,e5,19,d,1,被,-,441,1,1,CL,CUE
6,e5,19,d,1,被,-,442,1,1,CL,CUE
34,e5,19,d,1,被,-,465,1,1,CL,CUE
50,e5,19,d,1,被,-,479,1,1,CL,CUE
54,e5,19,d,1,被,-,486,1,1,CL,CUE
46,e5,19,d,1,被,-,487,1,1,CL,CUE
42,e5,19,d,1,被,-,528,1,1,CL,CUE
10,e5,19,d,1,被,-,605,2,1,CL,CUE
58,e5,19,d,1,被,-,664,1,1,CL,CUE
41,e5,20,d,1,被,-,270,1,1,CL,CUE
5,e5,20,d,1,被,-,299,1,1,CL,CUE
45,e5,20,d,1,被,-,308,1,1,CL,CUE
13,e5,20,d,1,被,-,314,1,1,CL,CUE
29,e5,20,d,1,被,-,359,1,1,CL,CUE
53,e5,20,d,1,被,-,361,1,1,CL,CUE
17,e5,20,d,1,被,-,377,1,1,CL,CUE
37,e5,20,d,1,被,-,384,1,1,CL,CUE
21,e5,20,d,1,被,-,421,1,1,CL,CUE
33,e5,20,d,1,被,-,448,1,1,CL,CUE
57,e5,20,d,1,被,-,475,1,1,CL,CUE
49,e5,20,d,1,被,-,535,1,1,CL,CUE
9,e5,20,d,1,被,-,563,1,1,CL,CUE
25,e5,20,d,1,被,-,741,1,1,CL,CUE
56,e5,21,d,1,被,-,149,1,1,CL,CUE
16,e5,21,d,1,被,-,192,1,1,CL,CUE
40,e5,21,d,1,被,-,194,1,1,CL,CUE
48,e5,21,d,1,被,-,228,1,1,CL,CUE
12,e5,21,d,1,被,-,308,1,1,CL,CUE
24,e5,21,d,1,被,-,349,1,1,CL,CUE
20,e5,21,d,1,被,-,367,1,1,CL,CUE
32,e5,21,d,1,被,-,393,1,1,CL,CUE
4,e5,21,d,1,被,-,410,1,1,CL,CUE
60,e5,21,d,1,被,-,438,2,1,CL,CUE
52,e5,21,d,1,被,-,461,1,1,CL,CUE
8,e5,21,d,1,被,-,580,1,1,CL,CUE
36,e5,21,d,1,被,-,597,1,1,CL,CUE
44,e5,21,d,1,被,-,661,1,1,CL,CUE
28,e5,21,d,1,被,-,1126,1,1,CL,CUE
59,e5,22,d,1,被,-,197,1,1,CL,CUE
47,e5,22,d,1,被,-,209,1,1,CL,CUE
35,e5,22,d,1,被,-,281,1,1,CL,CUE
43,e5,22,d,1,被,-,283,1,1,CL,CUE
15,e5,22,d,1,被,-,298,1,1,CL,CUE
55,e5,22,d,1,被,-,303,1,1,CL,CUE
27,e5,22,d,1,被,-,337,1,1,CL,CUE
23,e5,22,d,1,被,-,340,1,1,CL,CUE
19,e5,22,d,1,被,-,373,1,1,CL,CUE
3,e5,22,d,1,被,-,380,1,1,CL,CUE
7,e5,22,d,1,被,-,415,1,1,CL,CUE
39,e5,22,d,1,被,-,740,1,1,CL,CUE
31,e5,22,d,1,被,-,756,1,1,CL,CUE
51,e5,22,d,1,被,-,1565,1,1,CL,CUE
2,e5,23,d,1,被,-,254,1,1,CL,CUE
22,e5,23,d,1,被,-,261,1,1,CL,CUE
54,e5,23,d,1,被,-,313,1,1,CL,CUE
18,e5,23,d,1,被,-,321,1,1,CL,CUE
30,e5,23,d,1,被,-,321,1,1,CL,CUE
26,e5,23,d,1,被,-,377,1,1,CL,CUE
34,e5,23,d,1,被,-,380,1,1,CL,CUE
42,e5,23,d,1,被,-,386,1,1,CL,CUE
6,e5,23,d,1,被,-,391,1,1,CL,CUE
14,e5,23,d,1,被,-,394,1,1,CL,CUE
50,e5,23,d,1,被,-,412,2,1,CL,CUE
46,e5,23,d,1,被,-,450,1,1,CL,CUE
38,e5,23,d,1,被,-,547,1,1,CL,CUE
58,e5,23,d,1,被,-,1585,1,1,CL,CUE
10,e5,23,d,1,被,-,1612,1,1,CL,CUE
13,e5,24,d,1,被,-,208,1,1,CL,CUE
29,e5,24,d,1,被,-,223,1,1,CL,CUE
41,e5,24,d,1,被,-,299,1,1,CL,CUE
45,e5,24,d,1,被,-,299,1,1,CL,CUE
21,e5,24,d,1,被,-,331,1,1,CL,CUE
37,e5,24,d,1,被,-,360,1,1,CL,CUE
25,e5,24,d,1,被,-,370,1,1,CL,CUE
5,e5,24,d,1,被,-,376,1,1,CL,CUE
49,e5,24,d,1,被,-,451,1,1,CL,CUE
57,e5,24,d,1,被,-,499,1,1,CL,CUE
17,e5,24,d,1,被,-,607,1,1,CL,CUE
33,e5,24,d,1,被,-,733,1,1,CL,CUE
9,e5,24,d,1,被,-,902,1,1,CL,CUE
53,e5,24,d,1,被,-,935,1,1,CL,CUE
13,e5,1,a,2,的,-,296,1,4,noCL,noCUE
29,e5,1,a,2,的,-,307,1,4,noCL,noCUE
45,e5,1,a,2,的,-,321,1,4,noCL,noCUE
5,e5,1,a,2,的,-,332,1,4,noCL,noCUE
53,e5,1,a,2,的,-,332,1,4,noCL,noCUE
41,e5,1,a,2,的,-,336,1,4,noCL,noCUE
49,e5,1,a,2,的,-,427,1,4,noCL,noCUE
21,e5,1,a,2,的,-,435,1,4,noCL,noCUE
37,e5,1,a,2,的,-,457,1,4,noCL,noCUE
57,e5,1,a,2,的,-,635,1,4,noCL,noCUE
9,e5,1,a,2,的,-,657,1,4,noCL,noCUE
33,e5,1,a,2,的,-,802,1,4,noCL,noCUE
17,e5,1,a,2,的,-,875,1,4,noCL,noCUE
25,e5,1,a,2,的,-,1015,1,4,noCL,noCUE
56,e5,2,a,2,的,-,249,1,4,noCL,noCUE
16,e5,2,a,2,的,-,289,1,4,noCL,noCUE
40,e5,2,a,2,的,-,306,1,4,noCL,noCUE
12,e5,2,a,2,的,-,365,1,4,noCL,noCUE
48,e5,2,a,2,的,-,404,2,4,noCL,noCUE
60,e5,2,a,2,的,-,444,2,4,noCL,noCUE
24,e5,2,a,2,的,-,462,1,4,noCL,noCUE
20,e5,2,a,2,的,-,467,1,4,noCL,noCUE
52,e5,2,a,2,的,-,483,1,4,noCL,noCUE
8,e5,2,a,2,的,-,502,1,4,noCL,noCUE
4,e5,2,a,2,的,-,692,1,4,noCL,noCUE
36,e5,2,a,2,的,-,693,1,4,noCL,noCUE
44,e5,2,a,2,的,-,887,1,4,noCL,noCUE
32,e5,2,a,2,的,-,898,1,4,noCL,noCUE
28,e5,2,a,2,的,-,1583,1,4,noCL,noCUE
59,e5,3,a,2,的,-,258,1,4,noCL,noCUE
35,e5,3,a,2,的,-,276,1,4,noCL,noCUE
19,e5,3,a,2,的,-,281,1,4,noCL,noCUE
27,e5,3,a,2,的,-,337,1,4,noCL,noCUE
15,e5,3,a,2,的,-,343,1,4,noCL,noCUE
23,e5,3,a,2,的,-,352,1,4,noCL,noCUE
55,e5,3,a,2,的,-,352,1,4,noCL,noCUE
3,e5,3,a,2,的,-,364,1,4,noCL,noCUE
43,e5,3,a,2,的,-,377,1,4,noCL,noCUE
39,e5,3,a,2,的,-,447,1,4,noCL,noCUE
31,e5,3,a,2,的,-,463,1,4,noCL,noCUE
47,e5,3,a,2,的,-,472,1,4,noCL,noCUE
7,e5,3,a,2,的,-,473,1,4,noCL,noCUE
51,e5,3,a,2,的,-,475,1,4,noCL,noCUE
2,e5,4,a,2,的,-,291,1,4,noCL,noCUE
14,e5,4,a,2,的,-,310,1,4,noCL,noCUE
30,e5,4,a,2,的,-,350,1,4,noCL,noCUE
54,e5,4,a,2,的,-,357,1,4,noCL,noCUE
22,e5,4,a,2,的,-,361,1,4,noCL,noCUE
50,e5,4,a,2,的,-,405,1,4,noCL,noCUE
46,e5,4,a,2,的,-,407,1,4,noCL,noCUE
42,e5,4,a,2,的,-,415,1,4,noCL,noCUE
26,e5,4,a,2,的,-,416,1,4,noCL,noCUE
6,e5,4,a,2,的,-,421,1,4,noCL,noCUE
18,e5,4,a,2,的,-,433,1,4,noCL,noCUE
34,e5,4,a,2,的,-,436,1,4,noCL,noCUE
38,e5,4,a,2,的,-,485,1,4,noCL,noCUE
10,e5,4,a,2,的,-,563,1,4,noCL,noCUE
58,e5,4,a,2,的,-,612,1,4,noCL,noCUE
29,e5,5,a,2,的,-,209,1,4,noCL,noCUE
5,e5,5,a,2,的,-,286,1,4,noCL,noCUE
53,e5,5,a,2,的,-,307,1,4,noCL,noCUE
41,e5,5,a,2,的,-,309,1,4,noCL,noCUE
49,e5,5,a,2,的,-,320,1,4,noCL,noCUE
21,e5,5,a,2,的,-,366,1,4,noCL,noCUE
25,e5,5,a,2,的,-,393,1,4,noCL,noCUE
13,e5,5,a,2,的,-,420,1,4,noCL,noCUE
33,e5,5,a,2,的,-,488,1,4,noCL,noCUE
57,e5,5,a,2,的,-,519,1,4,noCL,noCUE
17,e5,5,a,2,的,-,583,1,4,noCL,noCUE
9,e5,5,a,2,的,-,597,1,4,noCL,noCUE
45,e5,5,a,2,的,-,597,1,4,noCL,noCUE
